title,authors,paper_url,github_url,github_stars,published_date,source_url,source
Workload Identification with Physical Side Channels for AI Governance,Simone Gargiulo; Gabriel Kulp,http://arxiv.org/abs/2609.00309v1,,,2026-08-31T19:59:35Z,http://arxiv.org/abs/2609.00309v1,arXiv
The Assistant's Ideal Self,Mert Yazan,http://arxiv.org/abs/2609.00304v1,,,2026-08-31T19:54:02Z,http://arxiv.org/abs/2609.00304v1,arXiv
Geometry-aware Latent Autoregressive Generative Model for PDEs in Complex Domains,Zi Wang; Minghui Xu; Tapan Mukerji,http://arxiv.org/abs/2609.00297v1,,,2026-08-31T19:42:37Z,http://arxiv.org/abs/2609.00297v1,arXiv
WiSDoM: Wireless Sparse Decision Transformer with Mixture-of-Experts for Multi-Task Mobile Network Optimization,Fatih Temiz; Shavbo Salehi; Melike Erol-Kantarci,http://arxiv.org/abs/2609.00284v1,,,2026-08-31T19:32:18Z,http://arxiv.org/abs/2609.00284v1,arXiv
"Cleaner Speech, Weaker Generalization: Revisiting Pitt-Derived Benchmarks for Alzheimer's Disease Detection",Luqi Sun; Shreeram Suresh Chandra; Lin Zhang; You-Jin Li; Brian MacWhinney; Yu Tsao; Emily Mower Provost; Berrak Sisman,http://arxiv.org/abs/2609.00276v1,,,2026-08-31T19:19:00Z,http://arxiv.org/abs/2609.00276v1,arXiv
The Irreversibility Budget: Fleet-Level Risk Accounting and Admission Control for Agent Operating Systems,Bardia Mohammadi; Laurent Bindschaedler,http://arxiv.org/abs/2609.00275v1,,,2026-08-31T19:18:09Z,http://arxiv.org/abs/2609.00275v1,arXiv
Autoresearch for Marketplace Catalogs: From Legacy Forms to AI-Native Matching,Kartik Ravisankar; Hojat Abdolanezhad; Daniel Capo; Sang Su Lee; Shishir Dash; Vijay Anand Raghavan,http://arxiv.org/abs/2609.00274v1,,,2026-08-31T19:18:07Z,http://arxiv.org/abs/2609.00274v1,arXiv
How Fast Do Agents Rot? An Empirical Study of Long-Horizon Degradation in LLM Agents for Production Decision-Making,Shubhra Mittal,http://arxiv.org/abs/2609.01660v1,,,2026-08-31T19:11:47Z,http://arxiv.org/abs/2609.01660v1,arXiv
"Delegation Without Trust: An Empirical Gap Analysis of Identity, Authorization, and Runtime Governance in Multi-Agent LLM Systems",Panduranga Sai Varma Dantuluri; Jyotirmoy Sundi,http://arxiv.org/abs/2609.00267v1,,,2026-08-31T19:09:34Z,http://arxiv.org/abs/2609.00267v1,arXiv
The Answer Is Not the Argument,Will Yeadon; Sergio Juárez; Paul Mackay; T. J. Dowling; Elise Agra; Oto-obong Inyang; Arin Mizouri; Craig P. Testrow,http://arxiv.org/abs/2609.00264v1,,,2026-08-31T19:06:44Z,http://arxiv.org/abs/2609.00264v1,arXiv
Hypotheses-Guided Self Distillation for Continual Personalization,EunJeong Hwang; Kushan Mitra; Dan Zhang; Hannah Kim; Estevam Hruschka,http://arxiv.org/abs/2609.00251v1,,,2026-08-31T18:52:21Z,http://arxiv.org/abs/2609.00251v1,arXiv
CompanionSim: Synthetic Data for Evaluating Anthropomorphism in Human-AI Relationships,Jacy Reese Anthis; Mark Díaz; Renee Shelby,http://arxiv.org/abs/2609.00250v1,,,2026-08-31T18:51:47Z,http://arxiv.org/abs/2609.00250v1,arXiv
Authority Bias in Conversational Search Engines for Academic Paper Recommendation,Uthman Jinadu; Parsa Ghazvinian; Anjila Budathoki; Benjamin M. Ampel; Rajshekhar Sunderraman; Yi Ding,http://arxiv.org/abs/2609.00248v1,,,2026-08-31T18:49:14Z,http://arxiv.org/abs/2609.00248v1,arXiv
Invalidation Contracts for Cross-Episode Agent Memory,Michael Wu; Arquimedes Canedo,http://arxiv.org/abs/2609.00243v1,,,2026-08-31T18:45:07Z,http://arxiv.org/abs/2609.00243v1,arXiv
CoLT-Drive: Counterfactual Long-Tail Benchmarking and Knowledge-Preserving Adaptation for Driving Affordance Prediction,Zhengxu Tang; Guofeng Cui; Ziyu Gong; Xiaozhou Zhang; Ruifeng Deng; Chengzhi Qi; Ke Chen; Sachin Patil; Tianjun Xiao; Langechuan Liu; Pichao Wang,http://arxiv.org/abs/2609.00242v1,,,2026-08-31T18:44:30Z,http://arxiv.org/abs/2609.00242v1,arXiv
Learning What to Retain: Gated-Memory Routing for Efficient Collaboration in Multi-Agent LLM Systems,Rakibul Hasan Rajib; Mengxing Zheng; Qian Lou,http://arxiv.org/abs/2609.00237v1,,,2026-08-31T18:42:57Z,http://arxiv.org/abs/2609.00237v1,arXiv
Judging LLM-as-a-Judge: Concerning Rubric Artifacts in LLM-based Automated Text Generation Evaluation,Anshul Bagaria; Sowmya S Sundaram; Gokul S Krishnan; Balaraman Ravindran,http://arxiv.org/abs/2609.02942v1,,,2026-08-31T18:40:58Z,http://arxiv.org/abs/2609.02942v1,arXiv
"Don't Let the Model Write the YAML: Deterministic, Minimal-Diff GitOps Remediation from LLM-Proposed Field Changes",Pruthvi Davineni,http://arxiv.org/abs/2609.00227v1,,,2026-08-31T18:37:12Z,http://arxiv.org/abs/2609.00227v1,arXiv
ConvDeck: Conversational Paper-to-Slide Generation via Stage-Specific User Feedback,Tarik Can Ozden; Sachidanand VS; Furkan Horoz; Ozgur Kara; Dilek Hakkani-Tür; Junho Kim; James Matthew Rehg,http://arxiv.org/abs/2609.00226v1,,,2026-08-31T18:34:25Z,http://arxiv.org/abs/2609.00226v1,arXiv
QTEA: Ternary LLMs with Sparse Residual Salient Weight and By-Column Optimization,Yipin Guo; Arun M George; Jie Fu; Tareq Mahmoud; Sixue Xing; Siddharth Joshi,http://arxiv.org/abs/2609.00224v2,,,2026-08-31T18:33:36Z,http://arxiv.org/abs/2609.00224v2,arXiv
"AI Should Not Only Be Helpful. It Should Be Contingent. Artificial Intimacy, Sycophancy, and the Future of Social Learning",Scott Compton; Arjun Nagendran,http://arxiv.org/abs/2609.00211v1,,,2026-08-31T18:23:14Z,http://arxiv.org/abs/2609.00211v1,arXiv
"Rock, Paper, Scissors, ... Dynamite - A Model of Disruption from New Technologies",Andrew J. Lohn,http://arxiv.org/abs/2609.00207v1,,,2026-08-31T18:18:02Z,http://arxiv.org/abs/2609.00207v1,arXiv
Distributed Implicit Harm: A Compositional Safety Blind Spot in MLLM-Based Video Moderation,Ruotong Wang; Zihao Zhu; Siwei Lyu; Xin Tao; Baoyuan Wu,http://arxiv.org/abs/2609.00206v1,,,2026-08-31T18:17:49Z,http://arxiv.org/abs/2609.00206v1,arXiv
WHALE: A Simple Recipe for Joint Harness-Weight Optimization,Haechan Kim; Yoonho Lee; Gisang Lee; Chelsea Finn; Kangwook Lee,http://arxiv.org/abs/2609.00196v1,,,2026-08-31T18:12:55Z,http://arxiv.org/abs/2609.00196v1,arXiv
ReDeck: Step-Level Render-Grounded Refinement for Document-to-Slide Generation,Muzhao Tian; Zezi Zeng; Yifan Yang; Xin Gao; Yan Li; Zisu Huang; Xiaohua Wang; Changze Lv; Mingxi Cheng; Bei Liu; Kai Qiu; Qi Dai; Dong Chen; Yue Dong; Xiaoqing Zheng; Ji Li; Chong Luo,http://arxiv.org/abs/2609.00194v1,,,2026-08-31T18:12:10Z,http://arxiv.org/abs/2609.00194v1,arXiv
Provably Efficient Federated Reinforcement Learning with Linear Function Approximation and Logarithmic Communication Cost,Zihang Liang; Haochen Zhang; Lingzhou Xue,http://arxiv.org/abs/2609.00193v1,,,2026-08-31T18:11:54Z,http://arxiv.org/abs/2609.00193v1,arXiv
LLM-Driven Autonomous Vehicles Inherit Human Driver Biases in Pedestrian Yielding: Results and Implications From A New Benchmark,Irem Yoldas; Martim Brandão; Jie Zhang; Odinaldo Rodrigues,http://arxiv.org/abs/2609.00192v1,,,2026-08-31T18:11:49Z,http://arxiv.org/abs/2609.00192v1,arXiv
Assessing Suicide Risk in Arabic Crisis Helpline Calls: A Comparison of Arabic and English Large Language Models,Linhai Ma; Rita El Hachem; Mahatab El Hajj; Lilian Ghandour; Samah Fodeh,http://arxiv.org/abs/2609.00191v1,,,2026-08-31T18:11:36Z,http://arxiv.org/abs/2609.00191v1,arXiv
Intelligent Edge Computing,Kalgi Gandhi; Minal Bhise,http://arxiv.org/abs/2609.00181v1,,,2026-08-31T18:04:32Z,http://arxiv.org/abs/2609.00181v1,arXiv
Asymmetries in Spontaneous and Instructed Deception,Josiah Luikham,http://arxiv.org/abs/2609.00180v1,,,2026-08-31T18:03:58Z,http://arxiv.org/abs/2609.00180v1,arXiv
Do General NLP Embeddings Capture Ontological Reasoning?,Hamed Babaei Giglou; Jennifer D'Souza; Sören Auer,http://arxiv.org/abs/2609.00177v1,,,2026-08-31T18:03:23Z,http://arxiv.org/abs/2609.00177v1,arXiv
IMPACT: Attention Is the Interaction Map for Scalable Interaction-Aware World Model Training,Rongze Tang; Jianjie Fang; Zhaolu Wang; Ziyou Wang; Xvyuan Liu; Haisheng Su; Xin Zhang; Wei Wu; Chen Gao; Yong Li; Zhibo Chen,http://arxiv.org/abs/2609.00161v1,,,2026-08-31T18:00:36Z,http://arxiv.org/abs/2609.00161v1,arXiv
Lingua Franca or Probing Artifact? Rethinking Latent Language in Multilingual LLMs,Deniz Bayazit; Badr AlKhamissi; Antoine Bosselut,http://arxiv.org/abs/2609.00155v1,,,2026-08-31T18:00:09Z,http://arxiv.org/abs/2609.00155v1,arXiv
Recursive Criticality of AI Self-Improvement,Mikhail Burtsev,http://arxiv.org/abs/2609.00137v1,,,2026-08-31T18:00:03Z,http://arxiv.org/abs/2609.00137v1,arXiv
"Flawed in Nature, Perfect through Evolution",J. M. Diederik Kruijssen,http://arxiv.org/abs/2609.00129v1,,,2026-08-31T18:00:01Z,http://arxiv.org/abs/2609.00129v1,arXiv
SUN: Persistent Programs For Language-Grounded Control-to-Learning-to-Real Policies,Weiqi Wang; Zhi Li; Yudong Lei; David Martinez; Xiaofeng Gao; Yuxin Jiang; Chenfanfu Jiang; Yingnian Wu; Demetri Terzopoulos; Ran Gong,http://arxiv.org/abs/2608.31167v1,,,2026-08-31T17:59:16Z,http://arxiv.org/abs/2608.31167v1,arXiv
Deploying and Evaluating a Smart-Agriculture Agentic Engine for Full-Season Soybean Farm Operations,Ao Qu; Panagiotis Michelakis; Linyuan Han; Yiannis Hadjiyianni; Kun Ouyang; Konstantinos Siskos; Feng Li; Ran Meng; Jingchi Jiang; Dimitrios Stamoulis; Jie Liu,http://arxiv.org/abs/2609.00106v1,,,2026-08-31T17:53:17Z,http://arxiv.org/abs/2609.00106v1,arXiv
Auditing Anonymous AI Models: A Four-Stage Protocol for Black-Box Identity Verification,Yisen Xi,http://arxiv.org/abs/2608.31142v1,,,2026-08-31T17:48:24Z,http://arxiv.org/abs/2608.31142v1,arXiv
OntoAligner-Ensemble: Voting-Based Fusion across Heterogeneous Ontology Alignment Techniques,Hamed Babaei Giglou; Sören Auer; Peio Popov; Mahsa Sanaei; Jennifer D'Souza,http://arxiv.org/abs/2608.31137v1,,,2026-08-31T17:44:25Z,http://arxiv.org/abs/2608.31137v1,arXiv
When Does Bigger Help? A Controlled Study of LLM Scale for Ontology Learning,Hamed Babaei Giglou; Sören Auer; Jennifer D'Souza,http://arxiv.org/abs/2608.31118v1,,,2026-08-31T17:30:05Z,http://arxiv.org/abs/2608.31118v1,arXiv
BLOOM-WILT: Logit Tilting for Behaviour Elicitation in Automated LLM Auditing,Adrians Skapars; Edoardo Manino,http://arxiv.org/abs/2608.31105v1,,,2026-08-31T17:10:59Z,http://arxiv.org/abs/2608.31105v1,arXiv
LLM Post-Training as Brownfield Maintenance: An Industrial Perspective on Dataware Engineering,Gopi Krishnan Rajbahadur; Amir M. Ebrahimi; Boyuan Chen; Ahmed E. Hassan,http://arxiv.org/abs/2608.31102v1,,,2026-08-31T17:08:41Z,http://arxiv.org/abs/2608.31102v1,arXiv
Good Memory Has ECC: Evaluating the Memory of Vision-Language Models Beyond Accuracy,Shmuel Berman; Jia Deng,http://arxiv.org/abs/2609.00103v1,,,2026-08-31T17:05:17Z,http://arxiv.org/abs/2609.00103v1,arXiv
Cross-Regional Grapevine Cold Hardiness Prediction via Learned Multimodal Latent Representations,William Solow; Paola Pesantez-Cabrera; Markus Keller; Lav Khot; Sandhya Saisubramanian; Alan Fern,http://arxiv.org/abs/2608.31097v1,,,2026-08-31T17:04:14Z,http://arxiv.org/abs/2608.31097v1,arXiv
Token-Efficient Data Reasoning Agents via Adaptive Structuring of Unstructured Data,Milad Rezaei Hajidehi; Qitong Wang; Stratos Idreos,http://arxiv.org/abs/2608.31082v1,,,2026-08-31T16:53:45Z,http://arxiv.org/abs/2608.31082v1,arXiv
Reconciling Process Supervision with Outcome-Based Credit in Agentic Policy Optimization,Jingxiao Yang; Wangjie Gan; Yingxuan Zhuang; Wenqi Zhang; Jintao Chen; Xuhong Zhang,http://arxiv.org/abs/2608.31077v1,,,2026-08-31T16:51:50Z,http://arxiv.org/abs/2608.31077v1,arXiv
Learning to Evaluate Before Improving: Automatic Rubric Induction for Automatic Research Agents,Xuehai Wang; Haowei Qin; Tongxin Liu; Junkai Li; Buqiang Xu; Jintian Zhang; Yijun Chen; Zirui Xue; Shumin Deng,http://arxiv.org/abs/2608.31076v1,,,2026-08-31T16:48:51Z,http://arxiv.org/abs/2608.31076v1,arXiv
Scaling Large Reasoning Models beyond Human Supervision: A Path toward Superintelligence,Zhiqin Yang; Jingwen Fu; Yuhan Liu; Hengyu Liu; Yonggang Zhang; Kainan Cao; Zizhuo Zhang; Chenxin Li; Ruibin Yuan; Jiahao Pan; Jiankai Sun; Zhenyuan Zhang; Yibo Li; Yunlong Lin; Jing Xiong; Sida Lin; Bo Han; Wei Xue; Yike Guo,http://arxiv.org/abs/2608.31075v2,,,2026-08-31T16:48:48Z,http://arxiv.org/abs/2608.31075v2,arXiv
Real-Time Video Anomaly Detection Using YOLO Pose Estimation and CLIP-Based Semantic Scoring,Vanodhya G. Warnasooriya; Amir Hajian; Watchara Ruangsang; Supavadee Aramvith,http://arxiv.org/abs/2608.31074v1,,,2026-08-31T16:47:29Z,http://arxiv.org/abs/2608.31074v1,arXiv
"Wrong Prediction, Right Answer: Recovering Evidence from Collapsed LLM Sequence Scores",Qiyao Yan; Chenpeng Wang; Liangming Pan,http://arxiv.org/abs/2608.31068v1,,,2026-08-31T16:43:55Z,http://arxiv.org/abs/2608.31068v1,arXiv
Measure Before You Manage: Evaluating Agent Working Memory in Coding Agents,Le Chen; Zishen Wan; Baixi Sun; Xiaolong Ma; Chih-Hsuan Yang; Feng Yan; Sheng Di; Franck Cappello; Rajeev Thakur,http://arxiv.org/abs/2608.31057v1,,,2026-08-31T16:34:51Z,http://arxiv.org/abs/2608.31057v1,arXiv
MNIST-PRO: MNIST is Back as a Partially Observable World for AI Agents,Vernon Toh; Navonil Majumder; Zhengyuan Liu; Nancy F. Chen; Soujanya Poria,http://arxiv.org/abs/2608.31022v1,,,2026-08-31T16:05:39Z,http://arxiv.org/abs/2608.31022v1,arXiv
"One note in three: a verified census of three deployed AI scribes, and the instrument that counted it",Sebastian Fox; Luke Markham; Ryan Lail; Michael Karotsieris,http://arxiv.org/abs/2608.31017v1,,,2026-08-31T16:00:27Z,http://arxiv.org/abs/2608.31017v1,arXiv
"LLM Judges Verify Presence, Not Absence: Omission Blindness in AI Clinical Notes and What Recovers It",Sebastian Fox; Luke Markham; Ryan Lail; Michael Karotsieris,http://arxiv.org/abs/2608.31016v1,,,2026-08-31T15:59:54Z,http://arxiv.org/abs/2608.31016v1,arXiv
Listen to the Latents: Self-Correcting Speech Recognition in Large Audio Language Models Through Hidden-State Interactions,Chan-Jan Hsu; Jaeyeon Kim; Chao-Han Huck Yang; Shinji Watanabe; Hung-yi Lee; Carlos Busso,http://arxiv.org/abs/2609.02940v1,,,2026-08-31T15:46:48Z,http://arxiv.org/abs/2609.02940v1,arXiv
Stick to What You Know: A Study of Knowledge-Aligned Supervised Fine-Tuning,Arthur Becker; Jakob Kemmler; David Thulke; Christine Schäfer; Christian Dugast; Hermann Ney,http://arxiv.org/abs/2608.30987v1,,,2026-08-31T15:43:51Z,http://arxiv.org/abs/2608.30987v1,arXiv
Evaluating and Improving LLM Self-Modeling,Siqi Zeng; Andre N. Assis; Rowan Wang,http://arxiv.org/abs/2608.30980v1,,,2026-08-31T15:37:51Z,http://arxiv.org/abs/2608.30980v1,arXiv
MR-JEPA: A General Purpose Video Foundation Model for Cardiac MRI,Athira J. Jacob; Puneet Sharma; Dorin Comaniciu; Daniel Rueckert,http://arxiv.org/abs/2608.30975v1,,,2026-08-31T15:36:24Z,http://arxiv.org/abs/2608.30975v1,arXiv
CoJEPA: Combining Contrastive Learning and JEPA for Global-Local Music Representations,Gabriel Meseguer-Brocal; Yuexuan Kong; Romain Hennequin,http://arxiv.org/abs/2608.30974v1,,,2026-08-31T15:36:13Z,http://arxiv.org/abs/2608.30974v1,arXiv
CogEvol: Towards Efficient and Reliable Learning Environment Generation,Shangqing Tu; Daniel Zhang-Li; Yucheng Wang; Shiyu Gan; Yanpeng Wang; Huiqiang Rong; Mofei Chen; Shen Yang; Yini Chen; Yinuo Duan; Binglin Liu; Ye He; Danqi Zheng; Zhanxin Hao; Yuxuan Wu; Mengting Tao; Yuqiu Liu; Jifan Yu; Juanzi Li; Bin Xu; Lei Hou; Huiqin Liu; Yu Zhang,http://arxiv.org/abs/2608.30968v2,,,2026-08-31T15:33:38Z,http://arxiv.org/abs/2608.30968v2,arXiv
A Universal Context-Reuse Layer for Cross-Model KV Sharing,Yi Li; Dongming Jiang; Yi Zhao; Bingzhe Li,http://arxiv.org/abs/2608.30963v1,,,2026-08-31T15:28:17Z,http://arxiv.org/abs/2608.30963v1,arXiv
LOCI: A Locator-Critic with Refinement Loop,Walid Bousselham; Mathilde Caron; Arsha Nagrani; Cordelia Schmid,http://arxiv.org/abs/2608.30959v1,,,2026-08-31T15:26:00Z,http://arxiv.org/abs/2608.30959v1,arXiv
Different representation learning objectives recover distinct latent structures from the same psychometric data,Cong Cao; Tassos C. Kyriakides; Pambos Vrasidas,http://arxiv.org/abs/2609.00100v1,,,2026-08-31T15:24:35Z,http://arxiv.org/abs/2609.00100v1,arXiv
Taking the Whys Seriously: Limitations of Counterfactual Explanations in Justification and Recourse,Mattia Cerrato; Otto Sahlgren; Xenia Heilmann,http://arxiv.org/abs/2608.30956v1,,,2026-08-31T15:24:19Z,http://arxiv.org/abs/2608.30956v1,arXiv
Learning Action Models with Conditional and Quantified Effects via Uncertainty-Guided Exploration,Jeffrey Jewett; William Solow; Sandhya Saisubramanian,http://arxiv.org/abs/2608.30955v1,,,2026-08-31T15:23:43Z,http://arxiv.org/abs/2608.30955v1,arXiv
Faster Than Flash: Exploiting Attention Sparsity for Efficient Long-Context Decoding,Zhigeng Liu; Zhiyuan Ning; Ruixiao Li; Xiaoran Liu; Yuerong Song; Min Zhang; Ziwei He; Xipeng Qiu,http://arxiv.org/abs/2609.00097v1,,,2026-08-31T15:13:20Z,http://arxiv.org/abs/2609.00097v1,arXiv
MusGU+: Toward a Musician-Centered Evaluation Framework and Discovery Tool for Generative Music AI,Laura Ibáñez-Martínez; Roser Batlle-Roca; Xavier Serra; Martín Rocamora,http://arxiv.org/abs/2608.30940v1,,,2026-08-31T15:12:51Z,http://arxiv.org/abs/2608.30940v1,arXiv
LightNav-0: Eliciting VLM Spatial Intelligence for Generalist Embodied Navigation,Shaoan Wang; Aocheng Luo; Fei Huang; Jingyi Xu; Xiaoyang Wang; Yueyu Wang; Qianli Ma; Fan Yang; Ran Mei; Jia Wei; Jiangpeng Hu; Xuhao Liu; Hongming Chen; Yuanbin Shao; Yiyang Lin; Ziliang Li; Liang Pan; Xinhang Liu; Yuntao Ma; Tingxiang Fan,http://arxiv.org/abs/2608.30935v1,,,2026-08-31T15:08:53Z,http://arxiv.org/abs/2608.30935v1,arXiv
Stride-k Subsampling: Train-Free Audio Token Reduction for Whisper,Chanhee Cho; Junhyuk Choi; Bugeun Kim,http://arxiv.org/abs/2608.30927v1,,,2026-08-31T15:04:29Z,http://arxiv.org/abs/2608.30927v1,arXiv
Towards Stream Learning on Embedded Systems: Benchmarking the Memory Consumption of Stream Learning Methods,Sebastian Buschjäger; Nuwan Gunasekara; Heitor Murilo Gomes,http://arxiv.org/abs/2608.30923v1,,,2026-08-31T15:01:31Z,http://arxiv.org/abs/2608.30923v1,arXiv
CARVE: Verified Expansion for Variable-Length Generation in Diffusion Language Models,Wail Bouhedja; Amr Mohamed; Guokan Shang,http://arxiv.org/abs/2608.30922v1,,,2026-08-31T15:00:30Z,http://arxiv.org/abs/2608.30922v1,arXiv
"Responsible Integration of AI in Cancer Genomics: Barriers, Risks, and Pathways to Trustworthy Clinical Translation",Bahar İlgen; Yiannos Tolias; Denise Kühnert; Paraskevi Papadopoulou; Magnus Westerlund; Dominik Heider; Katharina Ladewig; Georges Hattab,http://arxiv.org/abs/2608.30912v1,,,2026-08-31T14:56:36Z,http://arxiv.org/abs/2608.30912v1,arXiv
CAER: Causal Action Effect Reweighting for World Model Training,Jianjie Fang; Xvyuan Liu; Ziyou Wang; Rongze Tang; Zhaolu Wang; Zhuohang Li; Xin Zhang; Haisheng Su; Chen Gao; Wei Wu; Xinlei Chen; Yong Li,http://arxiv.org/abs/2608.30897v1,,,2026-08-31T14:49:56Z,http://arxiv.org/abs/2608.30897v1,arXiv
Safety Screening for Voltage Control in Active Distribution Grids via Distributionally Robust Conformal Screening,Sarra Bouchkati; Petros Ellinas; Adriana Geisler; Steffen Kortmann; Johanna Vorwerk; Spyros Chatzivasiliadis; Andreas Ulbig,http://arxiv.org/abs/2608.30889v1,,,2026-08-31T14:43:37Z,http://arxiv.org/abs/2608.30889v1,arXiv
Evaluating and Mitigating Anti-LGBTQ Biases in German and Multilingual Language Models,Melina Morch; Daniel Braun,http://arxiv.org/abs/2608.30884v1,,,2026-08-31T14:42:36Z,http://arxiv.org/abs/2608.30884v1,arXiv
PRO-Step: Step-level Process Reward Optimization for Retrieval-Augmented Generation,MinKeon Kim; Namjun Lee; Jaekwang Kim,http://arxiv.org/abs/2609.01658v1,,,2026-08-31T14:34:10Z,http://arxiv.org/abs/2609.01658v1,arXiv
Personas Differ from Native-Language Generation: Language Pathways Shape LLM Interpersonal Advice,Jinhee Won; Xinlan Emily Hu,http://arxiv.org/abs/2608.30873v1,,,2026-08-31T14:33:26Z,http://arxiv.org/abs/2608.30873v1,arXiv
Exponential random graph models with soft clique constraints,Yasmin Tousinejad; Vera Koponen,http://arxiv.org/abs/2608.30869v1,,,2026-08-31T14:31:57Z,http://arxiv.org/abs/2608.30869v1,arXiv
Predicting Residential Rents in Dakar Using Machine Learning,Amadou Tidiane Kassa Diallo,http://arxiv.org/abs/2608.30865v1,,,2026-08-31T14:29:04Z,http://arxiv.org/abs/2608.30865v1,arXiv
"TAMI: Temporally Aligned, Missingness-Aware, and Interpretable Multimodal Fusion for Mental Health Assessment in Older Adults with Mild Cognitive Impairment",Merna Bibars; Bolaji Omofojoye; Allan I. Levey; Rachel Hershenberg; Gari D. Clifford; Hyeokhyen Kwon,http://arxiv.org/abs/2608.30857v1,,,2026-08-31T14:19:32Z,http://arxiv.org/abs/2608.30857v1,arXiv
VFR-Audit: Verdict-Level Reliability for Fairness Audits in Hospital Length-of-Stay Prediction,Md Jannatul Rakib Joy; Viet Vo; Caslon Chua,http://arxiv.org/abs/2608.30846v1,,,2026-08-31T14:14:21Z,http://arxiv.org/abs/2608.30846v1,arXiv
"Pretrained, Curriculum-Tuned, and Ensembled: A Tracer-Aware Interactive Segmentation Pipeline for AutoPET V",Xinglong Liang; Chunyao Lu; Tianyu Zhang; Jiaju Huang; Tao Tan; Yunchao Yin; Lishan Cai,http://arxiv.org/abs/2608.30844v1,,,2026-08-31T14:13:09Z,http://arxiv.org/abs/2608.30844v1,arXiv
HSRM: Hidden-State Reward Models for Test-Time Verification,Xianzhi Li; Xiaodan Zhu,http://arxiv.org/abs/2608.30841v1,,,2026-08-31T14:12:19Z,http://arxiv.org/abs/2608.30841v1,arXiv
Reliable Benchmarking of Artifact Detection in Computational Pathology: A Reproducibility and Uncertainty Analysis,Konstantinos Moutselos; Ilias Maglogiannis,http://arxiv.org/abs/2608.30835v1,,,2026-08-31T14:07:15Z,http://arxiv.org/abs/2608.30835v1,arXiv
"Lucida: Parse, Generate, and Place for Composable Real-to-Sim Scene Modeling",Minghan Qin; Yuang Wang; Xiuyu Yang; Yushi Long; Yujian Zhang; Ruihuan Wang; Kai Ye; Yangang Zhang; Hang Li,http://arxiv.org/abs/2608.30821v1,,,2026-08-31T14:03:20Z,http://arxiv.org/abs/2608.30821v1,arXiv
A Composition-Aware Pretraining Framework for Geospatial Foundation Models,Aryan Kashyap Naveen; Abhishek Srinivas; Pranav Moothedath; Shrutilipi Bhattacharjee,http://arxiv.org/abs/2608.30817v1,,,2026-08-31T14:00:12Z,http://arxiv.org/abs/2608.30817v1,arXiv
Aggregate Disambiguation Systems,José María Lago; Albert Castellana; Edgars Nemše,http://arxiv.org/abs/2608.30805v1,,,2026-08-31T13:55:14Z,http://arxiv.org/abs/2608.30805v1,arXiv
Conjoint Audio-to-Spikes Encoding and Processing for Efficient Neuromorphic Speech Recognition,Valentin M. Meunier; Amélie Gruel; Pierre Lewden; Adrien F. Vincent; Sylvain Saïghi,http://arxiv.org/abs/2608.30792v1,,,2026-08-31T13:47:14Z,http://arxiv.org/abs/2608.30792v1,arXiv
SkillZip Pro: Execution-Aware Dynamic Compression of Progressively Loaded Skills for Self-Evolving Agents,Xiaofan Bai; Chao Liu; Hongqiang Lin; Di Wu; Mingli Song; Xuan Jin; Xipeng Cao; Yuhong Li,http://arxiv.org/abs/2608.30785v1,,,2026-08-31T13:41:16Z,http://arxiv.org/abs/2608.30785v1,arXiv
Which Rules Matter Now? Policy-Centroid Routing Before an Intelligent System Acts,Thomson D. Nguy,http://arxiv.org/abs/2608.30757v1,,,2026-08-31T13:24:47Z,http://arxiv.org/abs/2608.30757v1,arXiv
On the Prospects of Dynamic LLM Conversations in Software Development,Annemarie Wittig; Alina Mailach; Janet Siegmund; Norbert Siegmund,http://arxiv.org/abs/2608.30756v1,,,2026-08-31T13:24:26Z,http://arxiv.org/abs/2608.30756v1,arXiv
Learning from What You Retrieve: Online RL Fine-Tuning for Semantic Retrieval,Shaowei Wei; Chong Huang; Songtao Fang; Jin Zhang; Zhuojun Wang; Chengfu Huo,http://arxiv.org/abs/2608.30753v1,,,2026-08-31T13:21:47Z,http://arxiv.org/abs/2608.30753v1,arXiv
Autoregressive Mosaics: Probing 2D Spatial Reasoning in Text-Only Language Models,Ashwin Nedungadi; Stefan Oehmcke; Stefan Lüdtke,http://arxiv.org/abs/2608.30751v2,,,2026-08-31T13:18:03Z,http://arxiv.org/abs/2608.30751v2,arXiv
NeoMME: A Single-Tower Multimodal-Native Multilingual Foundation Encoder for Efficient Fine-Tuning and Inference,Aurélien Lac; Tony Wu,http://arxiv.org/abs/2609.01657v1,,,2026-08-31T13:08:15Z,http://arxiv.org/abs/2609.01657v1,arXiv
Calibrating Small Language Models for Claim Check-Worthiness Detection,Pratuat Amatya; V Venktesh; Vinay Setty,http://arxiv.org/abs/2608.30731v2,,,2026-08-31T13:04:57Z,http://arxiv.org/abs/2608.30731v2,arXiv
RailGen: Improving Railway Intrusion Detection via Agent-Guided Small-Scale Foreign Object Generation,Quan Hao; Ziyang Tao; Chenxi Zhang; Yudong Wang; Rui Shi; Liguo Zhang,http://arxiv.org/abs/2608.30727v1,,,2026-08-31T13:01:12Z,http://arxiv.org/abs/2608.30727v1,arXiv
